City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Dasoguz,TM,2022-03-06 23:46:50,41.8363,59.9666,39.31,81,100,6.91
295,Leonidovo,RU,2022-03-06 23:46:50,49.2833,142.8667,22.5,68,28,4.18
296,Sao Filipe,CV,2022-03-06 23:46:50,14.8961,-24.4956,71.31,69,83,12.33
297,Cherskiy,RU,2022-03-06 23:46:51,68.75,161.3,-21.35,96,47,1.28
298,Kamaishi,JP,2022-03-06 23:46:51,39.2667,141.8833,40.15,46,25,8.01
299,Kulachi,PK,2022-03-06 23:46:52,31.9286,70.4592,58.24,85,99,8.1
300,Muros,ES,2022-03-06 23:46:52,42.7762,-9.0603,45.09,81,2,9.95
301,Ayagoz,KZ,2022-03-06 23:46:52,47.9714,80.4392,26.69,94,99,4.79
302,Calvia,ES,2022-03-06 23:46:53,39.5657,2.5062,50.92,66,100,9.55
303,Soledar,UA,2022-03-06 23:46:53,48.6794,38.089,22.64,93,17,4.45
304,Ler,SS,2022-03-06 23:46:53,8.3018,30.1418,86.29,24,10,3.11
305,Mecca,SA,2022-03-06 23:46:54,21.4267,39.8261,75.18,63,1,2.57
306,Biskupiec,PL,2022-03-06 23:46:54,53.8647,20.9569,30.02,93,67,6.53
307,Ambon,ID,2022-03-06 23:43:50,-3.6954,128.1814,80.74,83,40,2.3
308,Dongsheng,CN,2022-03-06 23:46:55,39.8161,109.9776,30.24,31,0,5.84
309,Zurrieq,MT,2022-03-06 23:46:55,35.8311,14.4742,53.96,71,75,9.22
310,Brus Laguna,HN,2022-03-06 23:46:55,15.75,-84.4833,74.59,89,65,3.62
311,Maniitsoq,GL,2022-03-06 23:46:56,65.4167,-52.9,9.75,92,100,4.47
312,Nabire,ID,2022-03-06 23:46:56,-3.3667,135.4833,83.21,70,93,0.72
313,Carutapera,BR,2022-03-06 23:46:56,-1.195,-46.02,74.37,94,100,7.87
314,Sassandra,CI,2022-03-06 23:46:57,4.95,-6.0833,78.42,92,78,4.92
315,Abu Zabad,SD,2022-03-06 23:46:57,12.35,29.25,77.32,13,44,11.34
316,Ilebo,CD,2022-03-06 23:46:57,-4.3167,20.5833,71.83,98,100,1.21
317,Acapulco,MX,2022-03-06 23:42:39,16.8634,-99.8901,82.22,78,0,6.91
318,Punta Alta,AR,2022-03-06 23:47:58,-38.8759,-62.0736,65.44,68,100,12.01
319,Tuy Hoa,VN,2022-03-06 23:47:58,13.0833,109.3,75.06,87,94,1.28
320,Touros,BR,2022-03-06 23:47:58,-5.1989,-35.4608,74.3,80,94,13.91
321,Aksu,CN,2022-03-06 23:47:59,41.1231,80.2644,42.62,36,98,3.53
322,Meridian,US,2022-03-06 23:45:17,43.6121,-116.3915,47.8,35,20,20.71
323,Noumea,NC,2022-03-06 23:47:59,-22.2763,166.4572,87.78,99,74,8.86
324,Talnakh,RU,2022-03-06 23:47:59,69.4865,88.3972,-29.76,98,34,2.75
325,Fallon,US,2022-03-06 23:48:00,39.4735,-118.7774,47.28,34,40,13.8
326,Northam,GB,2022-03-06 23:48:00,51.0333,-4.2167,42.03,79,21,8.59
327,Manavalakurichi,IN,2022-03-06 23:48:00,8.1333,77.3,78.89,81,26,9.73
328,Los Llanos De Aridane,ES,2022-03-06 23:48:00,28.6585,-17.9182,59.13,87,0,5.75
329,Ixtapa,MX,2022-03-06 23:48:01,20.7,-105.2,76.23,73,1,8.99
330,Baie-Comeau,CA,2022-03-06 23:48:01,49.2168,-68.1489,23.0,100,100,20.71
331,Paramonga,PE,2022-03-06 23:48:02,-10.6667,-77.8333,73.22,80,56,5.86
332,Schwabach,DE,2022-03-06 23:48:03,49.3292,11.0256,31.06,59,75,9.22
333,Martapura,ID,2022-03-06 23:48:03,-3.4167,114.85,75.29,100,75,6.91
334,Weston,US,2022-03-06 23:48:03,26.1004,-80.3998,78.03,74,100,14.97
335,El Alto,PE,2022-03-06 23:48:04,-4.2714,-81.2147,74.68,72,100,3.04
336,Moose Factory,CA,2022-03-06 23:48:04,51.2585,-80.6094,21.2,63,100,9.22
337,Melville,US,2022-03-06 23:45:24,40.7934,-73.4151,67.33,81,75,3.0
338,Dicabisagan,PH,2022-03-06 23:48:05,17.0818,122.4157,76.86,73,87,1.14
339,Padang,ID,2022-03-06 23:48:05,-0.9492,100.3543,75.25,79,100,4.12
340,Torbat-E Jam,IR,2022-03-06 23:48:06,35.244,60.6225,49.55,62,82,1.07
341,Los Lunas,US,2022-03-06 23:48:06,34.8062,-106.7334,48.79,22,79,15.99
342,Akyab,MM,2022-03-06 23:48:07,20.15,92.9,71.6,40,74,6.42
343,Zhuanghe,CN,2022-03-06 23:48:07,39.7008,122.9911,35.96,82,100,6.44
344,Chumikan,RU,2022-03-06 23:48:07,54.7183,135.315,5.65,87,23,10.22
345,Klyuchevskiy,RU,2022-03-06 23:48:08,53.5317,119.4519,4.33,94,95,2.37
346,Andenes,NO,2022-03-06 23:48:08,69.3143,16.1194,33.78,93,40,13.8
347,Katangli,RU,2022-03-06 23:48:08,51.7102,143.2326,12.94,92,94,8.63
348,Coari,BR,2022-03-06 23:48:09,-4.085,-63.1414,75.02,93,86,2.35
349,Port Macquarie,AU,2022-03-06 23:46:31,-31.4333,152.9167,73.36,95,96,8.57
350,Weihai,CN,2022-03-06 23:48:09,37.5017,122.1136,39.34,66,97,12.5
351,Ciudad Bolivar,VE,2022-03-06 23:48:10,8.1222,-63.5497,84.7,48,82,12.71
352,Gimli,CA,2022-03-06 23:48:10,50.6336,-96.9907,24.82,42,79,6.91
353,Tabou,CI,2022-03-06 23:48:10,4.423,-7.3528,79.57,87,100,5.84
354,Keti Bandar,PK,2022-03-06 23:48:11,24.1447,67.4497,72.27,77,0,10.47
355,Tirodi,IN,2022-03-06 23:48:11,21.6833,79.7,68.2,23,0,3.85
356,Sambava,MG,2022-03-06 23:48:11,-14.2667,50.1667,74.7,90,93,4.27
357,Goderich,CA,2022-03-06 23:45:04,43.7501,-81.7165,38.21,80,98,11.5
358,Tecoanapa,MX,2022-03-06 23:48:12,16.5167,-98.75,82.94,57,0,10.09
359,Guangyuan,CN,2022-03-06 23:48:12,32.442,105.823,50.79,73,0,1.07
360,Wajima,JP,2022-03-06 23:48:12,37.4,136.9,38.08,69,75,3.44
361,Kroya,ID,2022-03-06 23:48:13,-7.6331,109.2461,77.56,89,99,3.89
362,Kalga,RU,2022-03-06 23:48:13,50.9251,118.898,3.74,96,92,2.57
363,North Platte,US,2022-03-06 23:48:13,41.1239,-100.7654,25.99,68,100,16.11
364,Yeppoon,AU,2022-03-06 23:48:14,-23.1333,150.7333,85.78,77,58,6.93
365,Maragogi,BR,2022-03-06 23:48:14,-9.0122,-35.2225,78.76,76,94,7.92
366,Newport,GB,2022-03-06 23:44:24,51.5877,-2.9984,40.77,76,6,1.01
367,Wukari,NG,2022-03-06 23:49:14,7.85,9.7833,80.55,58,84,8.99
368,Leh,IN,2022-03-06 23:49:15,34.1667,77.5833,17.85,83,100,3.49
369,Vila,PT,2022-03-06 23:49:15,42.0304,-8.1588,34.74,79,24,4.16
370,Taoudenni,ML,2022-03-06 23:49:15,22.6783,-3.9836,70.09,10,0,13.96
371,Bedesa,ET,2022-03-06 23:49:16,8.9,40.7833,63.03,36,60,1.88
372,Bonito,BR,2022-03-06 23:49:16,-21.1211,-56.4819,82.38,54,41,5.39
373,San Carlos De Bariloche,AR,2022-03-06 23:49:16,-41.1456,-71.3082,49.75,81,75,18.41
374,Vestmanna,FO,2022-03-06 23:49:17,62.1564,-7.1664,43.72,93,100,23.02
375,Aquiraz,BR,2022-03-06 23:49:17,-3.9014,-38.3911,77.45,86,98,9.19
376,Ocos,GT,2022-03-06 23:49:18,14.5094,-92.1933,88.3,60,37,11.79
377,Teguldet,RU,2022-03-06 23:49:18,57.3064,88.1667,32.97,98,100,9.75
378,Vetluzhskiy,RU,2022-03-06 23:49:18,58.3902,45.4654,12.63,95,100,5.08
379,Morehead,US,2022-03-06 23:49:19,37.2711,-87.1764,64.11,97,100,0.0
380,Iwanai,JP,2022-03-06 23:49:19,42.9744,140.5089,33.37,84,95,4.12
381,Kalagarh,IN,2022-03-06 23:49:19,29.5,78.75,60.55,54,100,3.2
382,Horn Lake,US,2022-03-06 23:49:20,34.9554,-90.0348,80.58,50,40,18.41
383,Naze,JP,2022-03-06 23:49:20,28.3667,129.4833,54.52,72,100,9.89
384,Balkhash,KZ,2022-03-06 23:49:21,46.844,74.9804,31.59,80,90,4.97
385,Chekalin,RU,2022-03-06 23:49:21,54.0969,36.245,28.45,94,100,7.18
386,Trinidad,BO,2022-03-06 23:49:21,-14.8333,-64.9,78.78,89,100,4.61
387,Mountain Home,US,2022-03-06 23:49:22,43.133,-115.6912,43.54,100,75,27.63
388,Honiara,SB,2022-03-06 23:49:22,-9.4333,159.95,87.6,62,66,3.83
389,Singapore,SG,2022-03-06 23:45:41,1.2897,103.8501,78.84,88,75,8.05
390,Birjand,IR,2022-03-06 23:49:23,32.8663,59.2211,46.87,25,0,4.61
391,Tuljapur,IN,2022-03-06 23:49:23,18.0,76.0833,73.2,55,12,11.39
392,Ambilobe,MG,2022-03-06 23:49:23,-13.2,49.05,71.4,93,97,1.59
393,Ulaangom,MN,2022-03-06 23:49:24,49.9811,92.0667,0.19,88,100,2.82
394,Langsa,ID,2022-03-06 23:49:24,4.4683,97.9683,74.34,94,100,2.73
395,The Valley,AI,2022-03-06 23:49:24,18.217,-63.0578,77.09,78,20,13.8
396,Yumen,CN,2022-03-06 23:49:25,40.2833,97.2,34.36,36,60,7.76
397,Excelsior Springs,US,2022-03-06 23:49:25,39.3392,-94.2261,38.17,86,100,11.5
398,Anloga,GH,2022-03-06 23:49:25,5.7947,0.8973,82.62,82,9,9.8
399,Clyde River,CA,2022-03-06 23:49:26,70.4692,-68.5914,-5.57,77,0,6.91
400,Chaohu,CN,2022-03-06 23:49:26,31.6,117.8667,48.31,78,100,3.58
401,Brae,GB,2022-03-06 23:49:27,60.3964,-1.353,44.51,75,100,17.18
402,Halvad,IN,2022-03-06 23:49:27,23.0167,71.1833,70.16,56,80,7.02
403,Port Keats,AU,2022-03-06 23:49:28,-14.25,129.55,83.52,70,100,4.81
404,Kalabo,ZM,2022-03-06 23:49:28,-14.97,22.6814,66.67,96,77,1.97
405,Ukiah,US,2022-03-06 23:49:29,39.1502,-123.2078,66.52,34,0,0.0
406,Katsuura,JP,2022-03-06 23:49:29,35.1333,140.3,50.18,38,23,17.4
407,Gamba,GA,2022-03-06 23:49:29,-2.65,10.0,79.88,86,99,3.24
408,Iqaluit,CA,2022-03-06 23:47:11,63.7506,-68.5145,-20.56,91,10,6.38
409,Fairview,US,2022-03-06 23:49:30,40.8126,-73.999,69.62,74,0,15.01
410,Mitu,CO,2022-03-06 23:49:30,1.1983,-70.1733,73.56,94,69,3.09
411,Sabang,ID,2022-03-06 23:49:30,5.8933,95.3214,82.24,73,98,9.19
412,Buguruslan,RU,2022-03-06 23:49:31,53.6554,52.442,-3.82,100,78,3.04
413,Zwedru,LR,2022-03-06 23:49:31,6.0667,-8.1281,74.75,96,52,3.89
414,Brownfield,US,2022-03-06 23:50:31,33.1812,-102.2744,67.91,12,23,24.65
415,Fairfield,US,2022-03-06 23:49:32,41.2668,-73.3162,65.46,84,20,1.99
416,Thunder Bay,CA,2022-03-06 23:46:25,48.4001,-89.3168,29.55,83,100,5.75
417,Poso,ID,2022-03-06 23:50:32,-1.3959,120.7524,80.8,76,92,0.89
418,Ranot,TH,2022-03-06 23:50:32,7.7777,100.3213,81.14,80,96,9.28
419,Uyemskiy,RU,2022-03-06 23:50:32,64.4743,40.8524,1.45,77,100,8.95
420,Puerto Palomas,MX,2022-03-06 23:50:33,31.7667,-107.6167,56.53,13,0,23.22
421,Beyla,GN,2022-03-06 23:50:33,8.6833,-8.6333,79.18,48,91,1.07
422,Nouakchott,MR,2022-03-06 23:50:33,18.0858,-15.9785,66.13,50,9,10.38
423,Ust-Kuyga,RU,2022-03-06 23:50:34,70.0167,135.6,-29.88,100,99,3.27
424,Pangody,RU,2022-03-06 23:50:34,65.85,74.4859,-33.16,99,82,8.48
425,Acarau,BR,2022-03-06 23:50:34,-2.8856,-40.12,78.22,86,81,8.39
426,Burns Lake,CA,2022-03-06 23:50:35,54.2331,-125.7533,42.22,84,100,2.28
427,Severobaykalsk,RU,2022-03-06 23:50:35,55.65,109.3167,20.89,96,100,2.84
428,Salalah,OM,2022-03-06 23:50:35,17.0151,54.0924,70.25,53,11,2.04
429,Ngunguru,NZ,2022-03-06 23:50:36,-35.6167,174.5,74.16,75,100,13.35
430,Hualmay,PE,2022-03-06 23:50:36,-11.0964,-77.6139,72.79,80,64,4.59
431,Paris,FR,2022-03-06 23:50:37,48.8534,2.3488,39.07,66,0,4.0
432,Broken Hill,AU,2022-03-06 23:50:37,-31.95,141.4333,65.91,63,0,14.97
433,Horsham,GB,2022-03-06 23:50:37,51.064,-0.3272,41.94,76,40,8.05
434,Ciudad Guayana,VE,2022-03-06 23:50:38,8.3533,-62.6528,84.52,64,86,8.86
435,Shaunavon,CA,2022-03-06 23:50:38,49.6501,-108.4181,20.98,92,95,4.47
436,Ucluelet,CA,2022-03-06 23:50:38,48.9329,-125.5528,55.04,87,68,1.45
437,Russell,US,2022-03-06 23:50:39,32.3502,-85.1999,79.83,53,20,5.75
438,Sur,OM,2022-03-06 23:50:39,22.5667,59.5289,75.67,58,1,9.26
439,Santa Isabel Do Rio Negro,BR,2022-03-06 23:50:39,-0.4139,-65.0192,75.16,87,99,1.97
440,Koungou,YT,2022-03-06 23:50:40,-12.7336,45.2042,80.31,89,0,5.75
441,Koforidua,GH,2022-03-06 23:50:40,6.0941,-0.2591,81.09,88,10,3.89
442,Suntar,RU,2022-03-06 23:50:40,62.1444,117.6319,-12.95,100,80,3.83
443,San Quintin,MX,2022-03-06 23:50:41,30.4833,-115.95,58.57,58,5,19.3
444,Mount Isa,AU,2022-03-06 23:50:41,-20.7333,139.5,83.97,28,5,12.66
445,Chokurdakh,RU,2022-03-06 23:50:41,70.6333,147.9167,-23.06,100,92,1.83
446,Camden,US,2022-03-06 23:49:50,39.7835,-74.9663,69.75,74,100,3.0
447,Mongomo,GQ,2022-03-06 23:50:42,1.6274,11.3135,68.02,98,96,2.17
448,Kisanga,TZ,2022-03-06 23:50:42,-7.4362,37.7034,72.0,95,38,0.72
449,Kaeo,NZ,2022-03-06 23:50:42,-35.1,173.7833,74.32,78,89,12.24
450,Murgab,TM,2022-03-06 23:47:46,37.4966,61.9714,49.87,50,75,6.91
451,Benito Juarez,MX,2022-03-06 23:46:52,19.385,-99.165,77.85,27,42,8.01
452,Port Blair,IN,2022-03-06 23:50:43,11.6667,92.75,75.24,94,40,1.14
453,Mirnyy,RU,2022-03-06 23:50:43,62.5353,113.9611,-15.9,100,99,3.71
454,Yurgamysh,RU,2022-03-06 23:50:43,55.3714,64.4656,-2.45,95,100,11.12
455,Dovolnoye,RU,2022-03-06 23:50:44,54.4958,79.6671,32.88,87,100,21.56
456,Tiksi,RU,2022-03-06 23:50:44,71.6872,128.8694,-23.93,99,84,0.87
457,Chernogorsk,RU,2022-03-06 23:50:45,53.8236,91.2842,31.57,80,0,6.71
458,Ormara,PK,2022-03-06 23:51:45,25.2088,64.6357,73.0,79,0,12.59
459,Ilulissat,GL,2022-03-06 23:51:45,69.2167,-51.1,5.67,96,100,9.73
460,Zinder,NE,2022-03-06 23:51:45,13.8072,8.9881,82.09,9,71,7.43
461,Concordia,AR,2022-03-06 23:51:46,-31.393,-58.0209,73.78,96,95,8.05
462,Motygino,RU,2022-03-06 23:51:46,58.1831,94.7592,26.15,97,100,1.74
463,Mount Gambier,AU,2022-03-06 23:51:47,-37.8333,140.7667,60.71,88,100,13.8
464,Gizo,SB,2022-03-06 23:51:47,-8.103,156.8419,84.78,69,100,4.12
465,Sistranda,NO,2022-03-06 23:51:47,63.7256,8.834,42.91,85,100,36.71
466,Harper,LR,2022-03-06 23:51:48,4.375,-7.7169,79.95,86,94,5.1
467,Lompoc,US,2022-03-06 23:51:48,34.6391,-120.4579,63.79,67,0,23.02
468,Praia Da Vitoria,PT,2022-03-06 23:51:48,38.7333,-27.0667,62.85,88,75,26.11
469,Bitung,ID,2022-03-06 23:51:49,1.4451,125.1824,79.65,77,100,8.75
470,Dunedin,NZ,2022-03-06 23:47:39,-45.8742,170.5036,53.8,86,100,3.0
471,Buraydah,SA,2022-03-06 23:51:49,26.326,43.975,77.45,24,99,16.82
472,Kovdor,RU,2022-03-06 23:51:49,67.5662,30.4758,4.12,99,99,2.35
473,Sokoni,TZ,2022-03-06 23:51:50,-6.4333,39.55,79.09,72,29,6.98
474,Goldsboro,US,2022-03-06 23:50:40,35.3849,-77.9928,75.51,60,0,11.5
475,Henties Bay,NA,2022-03-06 23:51:50,-22.116,14.2845,60.85,86,31,4.27
476,Anshun,CN,2022-03-06 23:51:51,26.25,105.9333,47.52,76,18,1.86
477,Hatton,LK,2022-03-06 23:47:25,6.8916,80.5955,58.8,92,51,1.92
478,Aleksandrov Gay,RU,2022-03-06 23:51:51,50.147,48.5704,8.28,93,10,7.31
479,Tiarei,PF,2022-03-06 23:51:51,-17.5333,-149.3333,84.0,75,31,14.54
480,Panzhihua,CN,2022-03-06 23:51:52,26.5851,101.7128,52.03,61,0,1.77
481,Vitim,RU,2022-03-06 23:51:52,59.4511,112.5578,-2.07,100,100,2.86
482,Bardiyah,LY,2022-03-06 23:51:52,31.7561,25.0865,56.82,89,0,2.13
483,Butembo,CD,2022-03-06 23:51:53,0.15,29.2833,58.24,90,32,3.06
484,Duxbury,US,2022-03-06 23:51:53,42.0418,-70.6723,61.21,88,40,23.02
485,Vao,NC,2022-03-06 23:51:54,-22.6667,167.4833,79.03,79,87,13.22
486,Kizema,RU,2022-03-06 23:51:54,61.113,44.8302,7.0,90,100,5.44
487,Yokadouma,CM,2022-03-06 23:51:54,3.5167,15.05,70.36,78,53,2.37
488,Aklavik,CA,2022-03-06 23:51:55,68.2191,-135.0107,20.12,85,99,18.7
489,Boueni,YT,2022-03-06 23:51:55,-12.9025,45.0761,80.58,78,66,9.48
490,Uthal,PK,2022-03-06 23:51:55,25.8072,66.6219,70.39,79,0,2.48
491,Daphne,US,2022-03-06 23:51:56,30.6035,-87.9036,74.68,67,100,13.8
492,Ust-Nera,RU,2022-03-06 23:51:56,64.5667,143.2,-11.87,97,99,0.83
493,Khao Yoi,TH,2022-03-06 23:51:57,13.2403,99.8243,82.98,78,67,2.91
494,Ypsonas,CY,2022-03-06 23:51:57,34.6884,32.9574,54.28,77,30,6.64
495,Victor Harbor,AU,2022-03-06 23:51:57,-35.5667,138.6167,68.79,85,99,12.57
496,Pangkalanbuun,ID,2022-03-06 23:51:58,-2.6833,111.6167,76.41,89,97,2.08
497,Ahipara,NZ,2022-03-06 23:51:58,-35.1667,173.1667,76.03,56,96,6.26
498,Erzin,TR,2022-03-06 23:51:58,36.9559,36.2,48.72,86,84,6.2
499,Rognan,NO,2022-03-06 23:51:59,67.0953,15.3878,37.54,95,100,5.61
500,Saint-Joseph,RE,2022-03-06 23:51:59,-21.3667,55.6167,75.58,84,99,15.68
501,Anqiu,CN,2022-03-06 23:51:59,36.4342,119.1925,42.98,45,61,10.09
502,Tartagal,AR,2022-03-06 23:52:00,-22.5164,-63.8013,85.14,54,99,11.07
503,Bluffton,US,2022-03-06 23:47:01,32.2371,-80.8604,75.22,83,0,1.01
504,Saldanha,ZA,2022-03-06 23:52:00,-33.0117,17.9442,68.05,91,12,17.92
505,Corinto,GR,2022-03-06 23:53:00,37.9407,22.9573,54.68,66,91,5.5
506,Walvis Bay,NA,2022-03-06 23:53:01,-22.9575,14.5053,61.09,94,12,3.44
507,Antalaha,MG,2022-03-06 23:53:01,-14.9003,50.2788,75.13,89,97,7.31
508,Aseri,EE,2022-03-06 23:53:01,59.4506,26.8675,30.74,97,100,9.71
509,Ancud,CL,2022-03-06 23:53:02,-41.8697,-73.8203,56.73,92,87,15.21
510,Kristinehamn,SE,2022-03-06 23:53:02,59.3098,14.1081,39.04,81,73,6.33
511,Cururupu,BR,2022-03-06 23:52:38,-1.8283,-44.8683,73.11,99,100,3.2
512,Privas,FR,2022-03-06 23:53:03,44.5833,4.5,39.56,63,0,4.76
513,Bud,US,2022-03-06 23:53:03,39.447,-86.1758,61.3,64,46,5.84
514,Ostrovnoy,RU,2022-03-06 23:53:03,68.0531,39.5131,9.09,88,100,4.79
515,Garowe,SO,2022-03-06 23:53:04,8.4054,48.4845,65.3,80,9,9.98
516,Tevriz,RU,2022-03-06 23:53:04,57.509,72.4042,9.68,95,100,6.06
517,Palauig,PH,2022-03-06 23:53:04,15.435,119.9045,80.8,69,61,1.3
518,Port Hedland,AU,2022-03-06 23:53:05,-20.3167,118.5667,84.25,79,14,5.75
519,Lapua,FI,2022-03-06 23:53:05,62.9693,23.0088,27.28,97,72,4.52
520,Bathsheba,BB,2022-03-06 23:53:05,13.2167,-59.5167,77.61,73,20,21.85
521,Agirish,RU,2022-03-06 23:53:06,61.9247,63.0231,-14.66,95,100,9.8
522,Ipixuna,BR,2022-03-06 23:53:06,-1.7625,-48.8043,75.15,98,100,2.71
523,Takaka,NZ,2022-03-06 23:53:06,-40.85,172.8,71.56,58,90,6.87
524,Urumqi,CN,2022-03-06 23:53:07,43.801,87.6005,29.35,80,100,4.47
525,Betafo,MG,2022-03-06 23:53:07,-19.8333,46.85,59.77,89,43,5.75
526,Mahoba,IN,2022-03-06 23:53:07,25.2833,79.8667,63.86,33,69,6.29
527,Iquitos,PE,2022-03-06 23:53:08,-3.7481,-73.2472,77.04,94,75,5.75
528,Christchurch,NZ,2022-03-06 23:49:26,-43.5333,172.6333,63.91,80,100,11.5
529,Ketchikan,US,2022-03-06 23:53:08,55.3422,-131.6461,42.78,88,100,3.47
530,Carballo,ES,2022-03-06 23:53:09,43.213,-8.691,45.86,89,12,3.06
531,Toamasina,MG,2022-03-06 23:53:09,-18.1667,49.3833,77.0,94,75,9.22
532,Atar,MR,2022-03-06 23:53:09,20.5169,-13.0499,64.9,19,0,8.39
533,Nikolayevsk-Na-Amure,RU,2022-03-06 23:53:10,53.1406,140.73,13.68,91,100,2.66
534,Tanout,NE,2022-03-06 23:53:10,14.9709,8.8879,82.08,10,29,7.67
535,Mizan Teferi,ET,2022-03-06 23:53:10,6.9833,35.5833,67.89,57,100,3.38
536,Namatanai,PG,2022-03-06 23:53:11,-3.6667,152.4333,85.3,65,64,4.14
537,Uhlove,UA,2022-03-06 23:53:11,44.8215,33.6045,37.02,80,25,3.56
538,Tocopilla,CL,2022-03-06 23:51:54,-22.092,-70.1979,70.79,79,65,6.31
539,Chicama,PE,2022-03-06 23:53:12,-7.8447,-79.1469,70.34,66,73,5.82
540,Platteville,US,2022-03-06 23:53:12,42.7342,-90.4785,35.58,86,100,10.36
541,Banda Aceh,ID,2022-03-06 23:53:12,5.5577,95.3222,78.35,83,94,7.87
542,Beidao,CN,2022-03-06 23:53:13,34.5686,105.8933,41.52,45,0,4.47
543,Luwingu,ZM,2022-03-06 23:53:13,-10.2621,29.9271,62.51,98,100,3.31
544,Ambovombe,MG,2022-03-06 23:53:14,-25.1667,46.0833,72.39,91,2,6.69
545,Zhurivka,UA,2022-03-06 23:53:14,50.5028,31.7849,28.54,77,27,6.76
